poll_time,event_slug,event_name,matchup_id,side,selection,row_kind,book_id,book,american,move_arrow,event_date
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,29,Kalshi,-229,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,21,FanDuel,-230,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,24,Caesars,-220,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,25,BetRivers,-205,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,20,BetWay,-225,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,1,Natalia Silva,moneyline,26,Unibet,-205,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,29,Kalshi,152,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,21,FanDuel,184,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,24,Caesars,165,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,25,BetRivers,163,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,20,BetWay,175,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44794,2,Wang Cong,moneyline,26,Unibet,163,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,29,Kalshi,424,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,21,FanDuel,440,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,24,Caesars,425,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,25,BetRivers,430,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,20,BetWay,400,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,1,Deiveson Figueiredo,moneyline,26,Unibet,430,▲,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,29,Kalshi,-526,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,21,FanDuel,-650,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,24,Caesars,-700,,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,25,BetRivers,-625,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,20,BetWay,-649,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-332-4330,UFC 332 Odds,44602,2,Payton Talbott,moneyline,26,Unibet,-625,▼,2026-10-04
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,1,Alexander Volkanovski,moneyline,21,FanDuel,-113,,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,1,Alexander Volkanovski,moneyline,24,Caesars,-115,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,1,Alexander Volkanovski,moneyline,25,BetRivers,-117,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,1,Alexander Volkanovski,moneyline,20,BetWay,-110,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,1,Alexander Volkanovski,moneyline,26,Unibet,-117,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,2,Movsar Evloev,moneyline,21,FanDuel,-113,,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,2,Movsar Evloev,moneyline,24,Caesars,-115,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,2,Movsar Evloev,moneyline,25,BetRivers,-107,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,2,Movsar Evloev,moneyline,20,BetWay,-110,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,44524,2,Movsar Evloev,moneyline,26,Unibet,-107,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,1,Merab Dvalishvili,moneyline,21,FanDuel,140,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,1,Merab Dvalishvili,moneyline,24,Caesars,145,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,1,Merab Dvalishvili,moneyline,25,BetRivers,145,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,1,Merab Dvalishvili,moneyline,20,BetWay,150,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,1,Merab Dvalishvili,moneyline,26,Unibet,145,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,2,Petr Yan,moneyline,21,FanDuel,-172,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,2,Petr Yan,moneyline,24,Caesars,-190,,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,2,Petr Yan,moneyline,25,BetRivers,-182,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,2,Petr Yan,moneyline,20,BetWay,-188,▲,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-333-4321,UFC 333 Odds,41066,2,Petr Yan,moneyline,26,Unibet,-182,▼,2026-10-24
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,1,Raoni Barcelos,moneyline,29,Kalshi,152,▼,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,1,Raoni Barcelos,moneyline,24,Caesars,145,▼,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,1,Raoni Barcelos,moneyline,25,BetRivers,150,,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,1,Raoni Barcelos,moneyline,20,BetWay,150,,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,1,Raoni Barcelos,moneyline,26,Unibet,150,,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,2,Raul Rosas Jr,moneyline,29,Kalshi,-191,,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,2,Raul Rosas Jr,moneyline,24,Caesars,-175,▲,2026-09-26
2026-09-20T13:24:34.610706+00:00,ufc-vegas-121-4368,UFC Vegas 121 Odds,44968,2,Raul Rosas Jr,moneyline,25,BetRivers,-186,,2026-09-26
